student_id,study_time_hours,attendance_percentage,assignments_completed,lms_clicks,forum_participation,sleep_hours,internet_usage_hours,previous_grade,final_grade
1583,6,62,7,299,22,5.1,2.0,30,40.3
1584,5,56,2,45,16,6.2,6.8,91,40.3
1585,5,51,1,192,3,6.4,3.4,47,30.0
1586,2,62,8,175,14,8.2,3.8,36,38.8
1587,8,55,8,257,0,8.5,7.3,83,53.8
1588,8,42,7,395,21,6.1,4.5,96,55.2
1589,1,69,8,101,19,4.1,4.8,39,30.0
1590,8,96,3,375,0,8.3,7.7,90,61.6
1591,5,61,2,432,8,4.9,7.2,88,41.8
1592,2,48,7,292,11,7.1,2.2,88,39.8
1593,2,68,8,87,3,4.1,4.3,98,40.8
1594,6,86,1,63,21,6.0,7.8,92,43.8
1595,9,76,10,80,12,8.9,3.6,37,75.6
1596,1,62,9,142,6,4.5,3.6,84,30.2
1597,6,52,4,368,7,6.1,2.4,35,40.1
1598,9,71,4,215,12,5.5,1.8,30,37.7
1599,8,85,3,349,10,8.5,6.2,85,46.9
1600,6,91,6,428,8,8.3,6.4,39,50.2
1601,3,86,1,498,24,5.2,7.8,52,39.8
1602,8,87,6,342,23,4.4,6.4,45,61.6
1603,9,62,2,130,15,7.1,2.7,45,53.0
1604,1,84,9,277,9,5.7,1.3,85,46.2
1605,9,56,2,108,10,7.4,7.9,35,37.6
1606,6,94,7,452,11,4.2,3.4,59,64.7
1607,6,79,1,217,13,4.7,3.2,92,60.9
1608,4,60,7,301,18,7.4,7.3,30,30.0
1609,1,41,5,219,11,5.1,5.1,80,31.5
1610,10,76,8,118,17,8.3,2.5,75,66.9
1611,8,45,4,46,20,4.3,7.2,50,39.4
1612,2,83,10,108,16,5.1,8.0,67,48.1
1613,1,57,7,165,2,9.0,1.6,98,49.4
1614,2,69,6,201,0,6.2,7.0,92,41.9
1615,1,61,5,276,18,7.5,3.7,79,36.0
1616,1,93,4,208,3,4.9,4.7,41,46.5
1617,9,72,7,259,22,7.0,7.4,98,69.9
1618,1,69,5,378,15,7.6,7.8,73,37.3
1619,4,56,5,406,11,5.6,2.8,81,32.7
1620,10,82,1,215,20,8.1,2.5,38,58.8
1621,6,71,2,316,20,7.0,1.6,94,60.1
1622,7,81,5,184,12,5.9,4.9,39,30.0
1623,2,90,3,326,16,6.8,1.1,75,48.6
1624,6,53,2,290,7,6.9,3.9,87,45.2
1625,7,97,4,27,12,4.8,1.5,66,57.1
1626,10,49,4,57,19,6.0,3.8,81,50.2
1627,10,86,4,133,4,5.7,1.3,42,58.1
1628,2,99,4,358,17,6.0,6.8,35,48.1
1629,2,90,3,75,14,7.8,2.5,87,45.9
1630,10,75,7,450,11,6.4,3.3,77,71.0
1631,7,73,9,493,16,8.7,7.1,61,47.6
1632,1,48,5,378,24,5.5,6.2,40,30.0
1633,8,81,4,157,14,6.1,2.5,34,50.9
1634,3,67,2,121,1,7.9,1.5,35,37.9
1635,6,50,2,353,5,6.7,6.0,50,38.9
1636,9,53,5,196,16,6.7,3.7,71,58.4
1637,6,78,7,188,15,4.3,6.4,56,30.2
1638,9,94,10,358,16,6.0,4.1,32,48.4
1639,7,86,10,305,24,5.4,3.4,89,65.7
1640,9,93,9,280,19,9.0,4.2,95,57.3
1641,2,58,7,394,8,5.5,6.2,78,34.5
1642,8,93,5,242,4,8.4,7.3,63,58.5
1643,8,54,10,218,22,7.4,1.3,66,49.0
1644,2,67,10,230,0,5.7,4.7,71,36.6
1645,4,63,10,306,5,6.7,1.2,94,54.2
1646,7,47,6,199,23,8.2,4.3,89,59.1
1647,4,82,3,269,13,8.4,7.2,30,31.9
1648,4,48,5,250,16,4.8,3.5,88,38.7
1649,6,86,8,491,24,5.7,7.5,33,41.1
1650,10,72,1,42,18,5.7,5.4,43,35.3
1651,6,72,1,67,0,4.2,7.5,47,42.2
1652,10,58,7,128,0,7.0,6.3,63,62.5
1653,3,42,5,315,12,8.3,1.7,30,36.9
1654,9,49,5,25,13,5.9,2.6,82,49.2
1655,10,79,1,57,5,7.7,3.8,51,48.6
1656,2,86,9,188,5,7.1,2.2,90,51.6
1657,6,81,1,375,0,5.9,4.5,51,52.5
1658,7,40,5,302,13,4.7,4.3,79,47.1
1659,9,68,10,222,2,7.5,7.7,45,55.4
1660,3,89,9,344,22,8.3,4.0,57,55.8
1661,10,73,4,332,9,7.4,6.5,99,60.3
1662,3,90,8,292,18,4.1,7.6,71,44.9
1663,7,52,6,263,18,5.1,7.1,95,62.9
1664,4,93,3,346,18,4.3,2.5,64,47.1
1665,8,40,4,494,22,6.9,4.5,49,34.1
1666,7,73,2,66,3,7.8,3.4,31,40.5
1667,5,68,1,268,19,4.6,3.8,36,31.0
1668,7,87,8,98,18,8.2,3.5,78,63.7
1669,3,86,1,129,9,6.8,6.8,38,30.8
1670,2,52,1,32,24,7.4,4.2,56,33.2
1671,6,87,4,414,1,8.9,4.7,31,41.9
1672,2,88,10,399,3,4.4,7.9,97,34.8
1673,3,92,10,384,23,8.5,1.4,89,59.0
1674,6,68,6,109,5,4.6,4.4,78,51.7
1675,5,78,9,361,6,6.0,6.4,31,46.1
1676,8,63,1,367,15,8.3,2.1,46,43.8
1677,9,65,7,299,6,8.5,5.3,49,48.2
1678,3,56,10,240,17,6.5,2.7,61,43.4
1679,10,46,5,92,19,7.0,7.1,80,65.6
1680,3,52,8,253,21,7.5,3.3,71,40.9
1681,3,44,7,279,18,8.2,3.3,92,45.8
1682,6,65,4,132,8,4.6,5.2,90,48.7
1683,1,88,4,65,19,8.1,2.3,91,36.8
1684,7,42,6,293,9,6.4,3.0,32,45.9
1685,1,46,6,62,12,6.3,3.9,55,35.6
1686,5,97,9,227,17,6.1,3.5,77,62.9
1687,10,88,5,436,15,6.5,4.7,37,56.5
1688,8,78,8,368,21,8.7,5.2,34,56.2
1689,4,92,5,122,16,6.7,5.0,40,50.6
1690,5,40,2,143,21,8.8,5.6,71,50.6
1691,4,88,6,29,12,4.9,3.2,70,56.8
1692,4,56,9,348,11,7.6,1.9,48,41.4
1693,8,82,3,206,9,8.1,6.3,77,49.1
1694,2,64,1,50,0,7.4,7.0,82,39.2
1695,1,98,1,175,7,7.0,2.8,84,48.2
1696,3,42,3,79,20,6.8,3.8,90,44.0
1697,9,54,10,268,21,8.3,4.5,61,64.6
1698,4,68,5,406,17,8.1,4.7,75,45.5
1699,10,92,3,393,1,4.6,5.6,65,76.7
1700,5,82,9,458,15,8.2,1.3,47,38.0
1701,2,71,8,289,11,6.1,6.1,47,39.1
1702,4,65,3,461,8,5.3,1.4,41,32.3
1703,2,99,9,236,2,8.3,4.3,75,37.9
1704,2,55,6,418,21,6.2,6.8,84,36.8
1705,4,64,7,21,20,8.0,4.2,67,34.6
1706,6,93,4,43,3,5.3,2.0,31,47.0
1707,7,67,4,225,1,4.0,7.9,38,42.1
1708,10,48,2,339,7,6.5,7.2,34,52.3
1709,3,95,5,218,9,4.5,6.4,48,31.8
1710,3,95,8,375,15,7.8,3.9,68,57.2
1711,10,40,7,133,22,5.4,2.3,71,54.9
1712,6,68,7,299,10,6.2,7.6,46,51.2
1713,3,96,6,174,17,4.4,4.7,92,49.7
1714,2,61,3,184,21,5.4,7.0,75,30.0
1715,8,55,5,241,13,7.9,3.4,49,39.8
1716,5,80,1,110,7,4.8,3.3,99,44.5
1717,1,90,7,186,22,7.2,7.9,37,38.9
1718,3,83,9,466,14,8.6,4.7,48,54.6
1719,10,90,1,226,16,7.4,2.0,61,58.9
1720,8,93,2,301,20,8.1,2.5,48,61.1
1721,4,80,3,84,17,4.5,4.4,53,31.5
1722,7,46,3,395,5,5.3,1.3,53,44.4
1723,10,53,8,23,22,8.5,4.2,85,66.1
1724,2,68,7,176,13,7.6,3.9,47,30.0
1725,7,58,6,268,22,7.2,6.5,41,42.1
1726,5,58,10,276,2,7.3,3.5,70,52.9
1727,5,41,10,254,6,6.1,7.9,77,30.0
1728,6,80,4,325,14,4.2,2.3,93,65.9
1729,9,84,9,385,20,7.9,5.1,45,60.9
1730,6,54,1,489,23,7.4,1.6,52,47.3
1731,8,42,2,414,15,6.4,6.1,68,42.4
1732,7,50,4,93,15,8.5,8.0,62,32.6
1733,9,92,3,206,7,5.7,6.7,53,60.8
1734,4,85,1,81,6,5.5,4.9,90,49.5
1735,2,69,5,356,5,8.4,4.4,84,43.8
1736,7,96,7,183,1,8.0,6.8,90,71.2
1737,6,79,2,75,21,6.6,7.6,69,54.4
1738,1,57,5,130,12,4.7,7.9,87,48.5
1739,9,90,6,237,11,5.1,3.8,30,55.7
1740,9,87,7,259,14,7.3,7.9,54,53.4
1741,2,41,1,40,8,5.9,2.1,82,32.7
1742,3,71,7,160,1,8.2,2.8,90,52.4
1743,5,47,4,284,16,8.7,1.6,75,51.9
1744,5,61,8,158,4,8.0,2.9,89,41.8
1745,1,45,4,478,10,5.9,6.4,80,31.6
1746,8,51,6,89,21,7.9,7.0,77,62.9
1747,8,86,9,404,18,5.8,6.5,69,57.8
1748,4,96,5,137,23,4.8,5.4,36,49.9
1749,7,79,4,217,6,4.2,4.6,48,52.1
1750,10,75,8,224,1,5.9,6.0,44,63.2
1751,3,54,9,233,15,8.5,3.7,99,42.0
1752,6,67,4,75,11,5.2,6.9,90,45.3
1753,10,91,3,306,22,5.0,5.7,85,66.0
1754,10,96,8,489,14,8.8,5.9,39,51.5
1755,9,88,5,312,0,4.1,4.8,75,59.8
1756,1,84,2,194,24,7.9,7.2,86,43.8
1757,5,57,10,366,12,5.6,2.8,64,58.4
1758,4,41,9,389,22,4.2,3.7,32,34.2
1759,8,52,3,481,5,8.6,6.4,95,59.0
1760,1,84,2,147,12,4.7,4.4,82,49.2
1761,9,93,1,450,17,6.8,7.2,81,55.5
1762,6,54,8,397,2,5.4,3.4,82,48.7
1763,4,59,3,344,0,4.3,3.6,83,60.2
1764,9,68,7,461,14,4.2,7.2,76,56.1
1765,5,98,1,311,12,4.6,4.3,32,51.9
1766,5,81,1,307,4,4.4,4.6,94,58.7
1767,5,68,9,245,24,7.8,3.3,44,34.7
1768,1,42,8,83,12,6.4,2.9,63,33.5
1769,1,58,3,474,21,5.7,5.6,79,35.4
1770,8,42,6,445,4,6.1,1.8,62,50.4
1771,8,93,3,67,18,8.6,7.2,32,46.6
1772,6,53,4,221,20,8.6,6.5,31,30.0
1773,4,79,1,356,23,7.6,2.3,33,36.2
1774,2,98,5,433,17,8.4,5.9,45,41.6
1775,2,94,1,424,20,5.6,5.2,83,54.1
1776,9,43,1,79,21,5.9,2.3,62,60.7
1777,5,98,10,416,9,7.1,2.9,38,61.5
1778,4,99,7,276,23,7.1,3.9,86,63.1
1779,10,91,6,84,7,6.4,5.9,69,57.8
1780,1,50,2,258,14,6.0,5.5,81,30.0
1781,7,97,2,308,20,8.9,4.7,45,55.3
1782,3,70,7,57,24,8.1,6.4,37,32.3
1783,6,82,1,44,19,6.2,6.3,89,57.8
1784,5,71,2,429,24,7.6,5.3,65,50.4
1785,5,66,8,480,22,5.3,6.5,32,42.6
1786,5,69,6,78,21,4.5,3.3,44,49.3
1787,1,82,2,495,3,5.8,7.2,52,30.0
1788,1,41,7,436,1,6.0,5.3,32,30.0
1789,3,88,4,376,23,4.1,6.8,59,37.1
1790,10,48,2,402,5,8.1,4.8,74,47.9
1791,4,67,6,316,2,5.8,2.5,46,44.3
1792,5,70,9,177,6,6.9,4.8,87,61.5
1793,2,99,9,76,9,4.4,3.6,87,55.5
1794,8,73,8,452,22,4.9,5.9,86,59.1
1795,2,95,3,67,5,8.4,4.3,36,41.7
1796,9,54,3,347,15,7.0,6.9,68,52.1
1797,2,87,2,452,1,8.8,5.7,87,38.8
1798,9,64,5,450,23,9.0,5.8,85,50.9
1799,7,75,4,75,16,5.9,2.5,44,48.2
1800,8,47,7,84,12,5.5,7.9,73,49.2
1801,2,48,4,287,0,8.3,6.9,41,30.0
1802,7,97,9,88,5,9.0,6.5,37,59.6
1803,6,97,2,235,4,7.1,3.3,70,54.6
1804,4,76,6,409,24,8.0,4.7,63,50.2
1805,7,87,7,108,12,7.9,2.0,75,59.7
1806,4,84,4,468,22,5.8,4.8,58,57.9
1807,2,78,6,300,17,6.9,2.0,45,39.5
1808,10,71,7,276,11,8.2,4.9,34,71.1
1809,7,97,4,179,6,7.4,5.5,34,54.0
1810,8,91,8,253,14,4.1,3.7,59,57.3
1811,2,56,9,150,2,5.7,4.5,79,33.6
1812,5,74,1,68,15,4.7,7.1,34,30.0
1813,1,76,7,166,0,5.2,1.8,42,30.0
1814,7,58,9,335,15,8.5,6.5,78,46.9
1815,8,83,10,432,23,4.2,2.2,79,65.3
1816,6,68,5,453,11,5.1,1.3,43,41.3
1817,5,98,2,21,18,5.5,2.3,75,55.9
1818,6,46,10,348,7,7.1,6.4,63,53.4
1819,2,67,6,459,22,6.7,3.8,76,40.8
1820,1,48,7,164,11,5.1,7.1,89,49.4
1821,7,67,2,463,14,4.8,4.7,40,35.1
1822,7,45,2,385,1,5.2,1.2,79,46.5
1823,10,68,10,439,16,6.5,6.0,33,50.1
1824,10,97,10,80,6,5.4,1.8,70,76.6
1825,2,56,1,292,12,8.7,6.5,88,30.0
1826,2,55,4,68,0,6.3,2.2,89,30.5
1827,1,62,7,351,5,4.3,3.4,91,39.4
1828,10,70,9,463,12,7.6,6.3,54,69.3
1829,8,42,3,423,10,5.6,7.7,62,44.9
1830,8,60,7,453,9,7.3,3.6,48,40.5
1831,1,65,7,150,15,5.4,6.8,86,30.4
1832,8,75,7,62,23,6.9,2.3,44,65.1
1833,9,81,2,76,22,7.9,6.7,70,54.0
1834,4,76,6,69,19,8.6,5.6,98,46.5
1835,1,92,2,471,16,5.3,2.3,89,56.1
1836,1,61,6,484,16,5.7,3.1,51,39.3
1837,3,81,10,197,3,6.3,1.9,72,58.3
1838,5,51,3,312,4,8.6,3.7,61,34.7
1839,5,81,2,65,22,8.5,2.4,42,34.5
1840,9,52,6,189,13,4.4,5.5,67,52.3
1841,10,50,2,290,19,4.7,8.0,55,50.2
1842,2,93,5,436,9,6.5,1.1,34,42.8
1843,2,55,2,355,13,4.5,4.8,78,45.5
1844,6,47,3,158,0,5.7,5.0,34,30.0
1845,9,79,3,266,10,4.7,7.4,77,63.8
1846,1,98,6,167,22,7.2,4.5,47,33.1
1847,9,96,6,249,17,8.7,4.8,35,64.4
1848,9,79,10,299,15,9.0,4.3,95,65.3
1849,9,84,3,144,17,5.9,2.9,71,55.0
1850,5,98,3,211,7,7.0,1.4,81,53.2
1851,9,41,1,393,9,8.3,3.9,40,33.3
1852,4,69,7,99,9,4.6,1.4,55,43.6
1853,2,69,8,113,4,7.4,4.9,50,32.1
1854,6,51,2,245,9,6.0,3.2,95,54.7
1855,4,49,4,84,17,5.0,4.7,69,42.7
1856,6,83,10,107,20,6.0,1.9,85,71.6
1857,3,50,7,107,23,4.4,7.5,80,40.5
1858,6,54,8,220,5,7.5,7.3,49,46.0
1859,2,55,1,233,2,5.3,2.3,86,47.8
1860,2,56,4,223,7,5.6,3.4,34,30.0
1861,9,65,6,420,8,4.6,5.3,43,39.6
1862,7,41,3,401,4,8.3,1.7,53,44.6
1863,3,89,5,108,1,6.5,3.5,97,43.2
1864,1,51,10,495,1,6.9,2.8,81,55.7
1865,8,90,9,80,6,6.8,7.4,77,72.3
1866,6,65,3,290,16,6.1,7.0,76,62.6
1867,7,62,5,113,9,5.0,5.1,89,53.7
1868,9,57,8,326,11,7.7,4.6,32,52.6
1869,5,71,6,46,1,4.6,7.5,38,36.2
1870,1,88,4,233,9,4.5,7.5,53,41.8
1871,10,77,8,93,19,7.6,7.8,33,46.2
1872,7,96,3,80,0,5.0,1.9,38,34.3
1873,5,86,3,205,3,5.5,2.1,30,37.7
1874,3,42,4,50,12,6.4,5.7,64,30.0
1875,9,77,9,238,11,6.2,4.8,41,65.5
1876,1,42,5,31,10,7.5,1.1,47,40.8
1877,1,69,8,321,9,7.1,1.4,39,30.0
1878,1,40,6,434,14,7.2,7.2,47,33.9
1879,3,69,3,51,4,7.6,7.1,53,43.8
1880,6,84,8,179,24,5.5,3.5,30,36.0
1881,10,71,9,256,16,5.6,7.2,45,52.7
1882,3,67,8,246,4,6.2,5.2,44,33.5
1883,8,60,4,200,1,5.5,6.6,91,59.9
1884,10,97,6,336,8,8.9,4.0,34,52.9
1885,2,85,1,65,5,8.1,1.8,74,44.0
1886,9,52,4,360,17,4.8,4.0,81,49.3
1887,3,66,8,477,13,4.0,4.2,36,38.4
1888,5,75,1,99,18,4.2,4.9,56,41.1
1889,10,46,3,154,13,5.2,1.7,42,44.4
1890,8,61,1,279,7,4.6,7.9,46,41.8
1891,2,49,9,494,16,6.7,2.7,73,52.6
1892,6,78,2,327,2,8.3,2.4,42,43.9
1893,5,92,9,266,9,7.7,4.7,34,41.0
1894,10,54,4,492,16,5.1,4.8,62,57.1
1895,9,54,2,178,10,6.0,4.1,33,43.5
1896,5,43,4,222,7,6.5,6.4,55,30.0
1897,2,71,10,131,0,8.1,4.6,97,64.5
1898,5,62,6,487,12,8.2,5.3,45,39.0
1899,4,94,7,311,20,8.5,6.1,51,45.8
1900,7,45,3,457,3,6.5,1.2,65,47.0
1901,6,63,3,329,6,7.5,5.0,87,63.0
1902,2,59,10,138,13,4.6,7.2,84,30.0
1903,5,97,8,402,4,6.8,1.1,64,58.3
1904,7,76,5,36,23,5.2,3.8,54,65.1
1905,7,59,4,350,10,6.2,7.5,90,52.5
1906,5,51,7,433,16,7.2,3.5,47,31.4
1907,9,72,7,246,4,5.3,4.2,87,57.6
1908,4,67,9,380,19,4.3,7.9,86,48.1
1909,3,47,9,425,2,4.1,2.4,92,52.3
1910,4,40,5,136,4,4.1,1.5,41,30.0
1911,5,76,8,62,14,4.0,7.0,40,47.8
1912,6,61,10,387,18,4.6,7.1,42,32.4
1913,3,45,1,134,15,5.2,4.3,64,30.0
1914,2,60,9,302,7,5.1,4.6,56,32.6
1915,4,71,8,56,12,8.9,6.9,96,62.0
1916,5,74,6,321,15,5.5,6.2,74,48.9
1917,4,54,3,132,2,4.6,2.9,96,47.1
1918,3,44,3,54,0,6.7,1.1,51,34.9
1919,8,99,8,151,8,8.3,4.4,71,72.7
1920,10,95,5,355,8,7.4,7.0,49,57.0
1921,4,85,10,355,21,5.5,7.3,77,55.6
1922,2,89,7,488,16,6.8,7.7,47,33.9
1923,2,87,5,429,23,7.6,7.2,99,63.1
1924,1,45,8,396,1,7.6,5.1,35,30.0
1925,4,64,10,247,8,7.3,4.1,68,40.0
1926,10,95,10,166,23,8.4,6.4,40,66.6
1927,9,85,4,141,18,8.4,6.2,54,58.2
1928,7,98,2,100,12,6.9,4.8,84,63.1
1929,10,95,3,192,4,6.1,1.6,87,71.5
1930,7,79,8,173,8,7.2,7.5,66,46.7
1931,7,68,7,169,12,8.1,4.2,45,60.2
1932,8,46,2,394,0,4.0,3.5,99,58.8
1933,1,79,6,77,24,9.0,5.4,66,49.8
1934,10,52,9,82,14,4.9,5.7,82,54.8
1935,10,77,4,175,3,6.4,2.5,45,60.1
1936,8,57,9,468,3,8.4,6.9,47,50.3
1937,4,41,2,447,19,5.1,3.0,48,39.8
1938,4,47,2,375,9,6.4,2.3,73,47.5
1939,4,50,9,446,24,4.7,3.8,31,35.0
1940,6,72,7,440,5,6.0,6.1,87,43.2
1941,7,93,7,341,23,4.9,7.8,39,63.1
1942,6,77,1,420,11,5.8,6.7,75,53.2
1943,1,87,6,187,19,5.9,7.6,48,31.7
1944,8,66,7,185,15,9.0,2.0,67,59.7
1945,10,59,6,104,2,9.0,1.5,66,49.1
1946,7,51,6,464,13,4.6,4.9,74,55.3
1947,6,82,2,156,0,7.6,3.0,63,41.1
1948,6,70,6,480,9,4.3,6.8,31,38.9
1949,5,66,4,478,14,4.2,5.7,73,46.6
1950,6,71,9,208,6,4.5,7.8,56,54.1
1951,9,49,1,483,3,8.8,2.8,77,54.4
1952,10,42,8,419,13,8.7,4.4,36,53.3
1953,9,84,5,398,23,5.0,4.5,56,57.3
1954,10,66,1,21,15,4.8,2.7,47,52.2
1955,8,74,4,125,13,5.2,5.1,62,53.5
1956,10,70,1,383,2,6.6,4.1,62,55.3
1957,9,54,6,91,16,6.8,4.1,54,39.3
1958,10,55,2,446,20,5.1,3.5,43,43.8
1959,8,52,5,145,13,7.8,1.1,67,54.0
1960,8,88,7,189,17,5.5,4.7,67,57.6
1961,1,74,2,224,2,8.6,3.3,33,30.2
1962,10,91,6,332,21,7.3,1.0,91,69.8
1963,5,50,6,356,18,6.2,3.2,39,31.3
1964,4,98,5,491,2,7.9,3.0,64,48.8
1965,2,60,5,214,11,8.1,3.8,52,32.9
1966,8,90,3,177,21,5.5,1.9,94,64.6
1967,3,93,10,160,4,5.7,4.6,54,49.9
1968,4,50,10,294,9,8.7,5.8,82,44.1
1969,7,69,2,26,8,4.8,5.4,46,37.4
1970,10,99,7,412,0,4.2,6.6,86,59.5
1971,9,87,1,486,12,6.3,4.2,49,73.8
1972,2,92,6,73,2,8.0,4.6,54,35.6
1973,3,74,6,123,18,7.9,6.7,71,40.2
1974,4,61,3,361,10,8.6,4.0,74,47.5
1975,10,77,2,357,15,6.7,5.9,60,60.2
1976,1,70,2,80,5,4.5,4.0,94,43.7
1977,7,53,9,106,23,6.9,3.9,81,49.9
1978,2,63,5,277,2,7.9,6.3,50,35.7
1979,5,89,7,197,18,4.5,2.2,59,51.6
1980,1,88,5,261,5,4.9,3.4,32,32.0
1981,3,71,7,222,7,4.1,2.6,99,51.0
1982,2,75,4,50,21,7.0,3.5,72,49.3
1983,1,71,8,308,12,8.4,2.6,58,38.6
1984,7,94,10,481,11,7.4,5.1,32,53.4
1985,5,54,10,99,9,8.9,6.6,87,57.0
1986,1,82,7,30,2,4.3,6.5,62,44.5
1987,6,97,10,436,3,8.5,3.6,74,72.6
1988,5,74,5,273,0,8.1,7.9,98,40.9
1989,3,42,6,403,12,5.6,5.2,61,39.7
1990,7,55,5,410,23,8.9,3.8,81,56.7
1991,10,44,7,403,3,5.4,6.8,93,51.2
1992,9,60,2,306,21,8.4,6.1,69,55.2
1993,9,49,5,195,10,8.4,6.2,42,54.1
1994,9,58,10,145,18,7.8,2.4,58,50.5
1995,2,64,3,66,10,6.8,4.3,92,45.2
1996,3,43,9,225,11,4.6,7.0,55,38.6
1997,7,68,6,495,10,6.7,4.5,88,48.7
1998,5,58,10,456,5,5.8,5.8,78,46.6
1999,2,82,3,126,11,8.0,5.1,82,47.0
2000,3,41,7,483,8,7.8,6.9,60,30.0
2001,10,49,4,294,24,8.6,3.0,41,44.1
2002,6,82,3,356,9,4.1,5.0,87,53.0
2003,7,64,8,142,2,8.0,1.9,65,59.2
2004,9,59,4,493,2,8.7,5.8,39,53.0
2005,1,87,1,153,19,7.9,6.1,35,30.0
2006,7,58,6,126,22,4.7,1.3,36,48.5
2007,8,62,10,324,15,4.4,5.7,60,46.0
2008,3,63,1,348,2,4.1,3.9,32,30.0
2009,4,50,5,69,9,7.1,1.9,76,40.2
2010,10,85,7,356,23,7.1,3.9,30,65.2
2011,6,73,6,114,10,8.9,2.4,74,58.9
2012,10,94,2,287,7,6.0,3.9,83,67.1
2013,7,67,4,42,5,5.7,3.7,79,50.1
2014,4,44,2,73,19,7.1,6.2,36,30.0
2015,8,98,1,393,10,8.1,6.4,92,65.0
2016,5,44,3,273,20,8.7,5.2,44,30.0
2017,1,90,3,472,11,8.0,1.2,96,46.7
2018,4,60,7,254,15,6.1,7.5,59,38.1
2019,3,51,1,78,17,7.2,5.8,97,31.4
2020,9,89,9,183,12,8.3,1.2,65,59.9
2021,8,43,6,278,21,6.5,6.7,96,55.7
2022,1,93,4,333,2,5.1,2.4,34,36.0
2023,6,88,3,235,14,4.8,5.1,54,47.0
2024,9,81,3,202,21,4.0,4.3,40,45.7
2025,7,59,2,76,20,7.6,3.9,95,65.1
2026,4,77,2,164,13,4.6,7.2,57,34.5
2027,1,64,10,442,17,5.2,4.1,89,43.6
2028,2,53,5,109,13,5.5,1.5,39,30.0
2029,5,50,9,471,4,6.8,7.6,79,45.2
2030,5,71,2,330,20,6.0,7.4,68,47.4
2031,8,50,2,64,13,7.4,5.8,66,37.9
2032,6,57,6,479,24,4.3,4.3,92,50.6
2033,8,66,10,276,7,4.6,1.7,90,69.3
2034,2,94,2,40,22,6.5,6.5,67,55.2
2035,3,93,4,486,14,5.7,1.5,62,46.3
2036,6,57,6,40,14,5.5,1.5,74,49.3
2037,10,95,5,71,18,4.3,4.8,73,81.1
2038,3,62,1,357,19,8.5,2.1,30,40.6
2039,6,50,6,190,5,7.5,1.1,82,45.8
2040,6,60,1,455,18,4.6,4.0,76,41.7
2041,2,83,3,86,24,4.3,2.0,62,47.5
2042,7,44,10,132,7,8.9,2.1,96,49.0
2043,2,62,5,319,5,7.4,1.5,44,42.4
2044,6,80,10,179,19,6.1,2.4,43,52.8
2045,1,98,5,285,22,7.5,6.0,52,44.3
2046,3,64,10,339,14,7.8,6.7,83,43.9
2047,2,80,6,251,2,7.9,4.2,37,32.8
2048,7,93,10,482,9,6.4,4.5,83,73.5
2049,4,49,8,344,14,6.1,1.2,65,40.0
2050,8,61,5,87,23,4.1,1.5,81,52.4
2051,6,58,1,47,15,8.6,2.8,35,39.3
2052,10,40,5,456,16,7.0,4.8,57,51.4
2053,4,46,3,135,18,5.0,6.2,79,31.0
2054,5,43,4,70,10,8.6,5.2,67,36.4
2055,9,40,8,200,15,8.6,3.7,59,46.4
2056,7,54,7,279,4,8.9,1.8,83,60.6
2057,10,79,5,98,4,8.4,6.5,75,57.0
2058,9,51,2,292,13,9.0,3.5,57,38.1
2059,7,61,6,127,17,5.2,6.2,46,30.7
2060,1,61,6,470,7,8.2,4.6,77,30.0
2061,8,89,10,93,4,8.1,6.2,73,72.3
2062,4,86,10,194,6,5.2,7.4,89,53.3
2063,3,56,6,203,15,4.5,7.4,89,44.4
2064,7,68,9,42,22,8.9,4.7,34,51.7
2065,3,85,8,293,13,5.5,4.6,98,53.2
2066,8,53,8,148,4,8.4,2.9,99,59.3
2067,6,89,1,310,23,4.0,7.6,36,50.5
2068,5,59,5,339,8,4.1,4.2,82,47.1
2069,4,89,7,205,3,6.3,1.9,46,56.9
2070,8,87,6,498,3,5.2,4.0,88,67.3
2071,8,72,5,78,15,7.4,1.9,38,46.5
2072,1,94,8,20,23,6.8,4.5,51,37.9
2073,9,98,3,150,16,4.4,4.9,74,58.0
2074,5,82,6,86,14,4.8,3.4,88,62.8
2075,4,54,5,312,3,5.9,1.5,42,33.8
2076,6,51,8,486,5,4.9,7.6,41,33.0
2077,6,79,4,304,15,8.0,6.4,65,52.8
2078,2,93,8,108,3,6.1,6.9,39,39.0
2079,8,59,10,436,5,4.5,3.6,45,51.3
2080,7,69,2,119,4,6.4,6.3,48,58.6
2081,1,77,9,208,15,4.5,4.4,35,39.7
2082,5,42,9,496,24,4.6,2.4,33,35.4
2083,6,67,10,397,15,5.2,1.9,59,40.3
2084,4,95,10,365,9,8.3,3.4,75,52.7
2085,2,65,6,407,8,8.6,2.0,56,43.7
2086,4,69,4,260,3,8.1,8.0,74,35.9
2087,1,52,4,289,13,5.7,1.3,66,47.9
2088,7,52,6,238,3,5.4,4.1,38,41.9
2089,2,41,5,436,11,6.7,4.2,90,37.3
2090,2,76,6,425,23,7.6,3.1,64,37.4
2091,9,88,7,195,9,9.0,5.0,76,68.7
2092,5,77,7,406,3,4.7,2.0,50,38.5
2093,2,41,9,490,17,4.2,6.5,46,43.0
2094,9,75,8,360,12,7.5,3.3,84,73.4
2095,9,93,6,252,12,8.2,5.1,35,64.2
2096,1,65,6,170,13,8.2,6.0,64,30.0
2097,3,50,5,471,17,7.4,7.2,79,39.8
2098,4,47,1,296,0,8.8,6.9,66,44.9
